기준일,기록실_스냅샷일,시즌연도,시리즈,순위,팀명,경기,승,패,무,승률,게임차,최근10경기,연속,홈성적,방문성적,페이지기준문구
2024-06-07,2024-06-07,2024,정규시즌,5,SSG,62,31,30,1,0.508,5.5,6승0무4패,1패,15-1-16,16-0-14,(2024년 06월07일 기준)
2024-06-07,2024-06-07,2024,정규시즌,6,NC,62,29,32,1,0.475,7.5,2승0무8패,1승,14-0-16,15-1-16,(2024년 06월07일 기준)
2024-06-07,2024-06-07,2024,정규시즌,7,한화,61,27,33,1,0.45,9.0,6승0무4패,1패,14-1-15,13-0-18,(2024년 06월07일 기준)
2024-06-07,2024-06-07,2024,정규시즌,8,롯데,60,25,33,2,0.431,10.0,5승0무5패,1승,17-1-14,8-1-19,(2024년 06월07일 기준)
2024-06-07,2024-06-07,2024,정규시즌,9,KT,62,26,35,1,0.426,10.5,3승0무7패,4패,14-0-15,12-1-20,(2024년 06월07일 기준)
2024-06-07,2024-06-07,2024,정규시즌,10,키움,60,24,36,0,0.4,12.0,4승0무6패,1승,12-0-19,12-0-17,(2024년 06월07일 기준)
2024-06-08,2024-06-08,2024,정규시즌,1,LG,65,38,25,2,0.603,0.0,8승0무2패,4승,18-1-11,20-1-14,(2024년 06월08일 기준)
2024-06-08,2024-06-08,2024,정규시즌,2,KIA,63,36,26,1,0.581,1.5,4승0무6패,2패,17-1-14,19-0-12,(2024년 06월08일 기준)
2024-06-08,2024-06-08,2024,정규시즌,3,두산,66,37,27,2,0.578,1.5,7승0무3패,5승,21-1-13,16-1-14,(2024년 06월08일 기준)
2024-06-08,2024-06-08,2024,정규시즌,4,삼성,63,33,29,1,0.532,4.5,5승0무5패,4패,14-0-16,19-1-13,(2024년 06월08일 기준)
2024-06-08,2024-06-08,2024,정규시즌,5,SSG,62,31,30,1,0.508,6.0,6승0무4패,1패,15-1-16,16-0-14,(2024년 06월08일 기준)
2024-06-08,2024-06-08,2024,정규시즌,6,NC,63,30,32,1,0.484,7.5,3승0무7패,2승,14-0-16,16-1-16,(2024년 06월08일 기준)
2024-06-08,2024-06-08,2024,정규시즌,7,한화,62,27,34,1,0.443,10.0,5승0무5패,2패,14-1-16,13-0-18,(2024년 06월08일 기준)
2024-06-08,2024-06-08,2024,정규시즌,8,롯데,60,25,33,2,0.431,10.5,5승0무5패,1승,17-1-14,8-1-19,(2024년 06월08일 기준)
2024-06-08,2024-06-08,2024,정규시즌,9,KT,63,26,36,1,0.419,11.5,2승0무8패,5패,14-0-16,12-1-20,(2024년 06월08일 기준)
2024-06-08,2024-06-08,2024,정규시즌,10,키움,61,25,36,0,0.41,12.0,4승0무6패,2승,13-0-19,12-0-17,(2024년 06월08일 기준)
2024-06-09,2024-06-09,2024,정규시즌,1,LG,66,38,26,2,0.594,0.0,7승0무3패,1패,18-1-11,20-1-15,(2024년 06월09일 기준)
2024-06-09,2024-06-09,2024,정규시즌,2,KIA,64,37,26,1,0.587,0.5,4승0무6패,1승,17-1-14,20-0-12,(2024년 06월09일 기준)
2024-06-09,2024-06-09,2024,정규시즌,3,두산,67,37,28,2,0.569,1.5,6승0무4패,1패,21-1-14,16-1-14,(2024년 06월09일 기준)
2024-06-09,2024-06-09,2024,정규시즌,4,삼성,64,34,29,1,0.54,3.5,6승0무4패,1승,14-0-16,20-1-13,(2024년 06월09일 기준)
2024-06-09,2024-06-09,2024,정규시즌,5,SSG,64,32,31,1,0.508,5.5,7승0무3패,1패,15-1-16,17-0-15,(2024년 06월09일 기준)
2024-06-09,2024-06-09,2024,정규시즌,6,NC,64,30,32,2,0.484,7.0,3승1무6패,2승,14-0-16,16-2-16,(2024년 06월09일 기준)
2024-06-09,2024-06-09,2024,정규시즌,7,한화,63,27,34,2,0.443,9.5,4승1무5패,2패,14-2-16,13-0-18,(2024년 06월09일 기준)
2024-06-09,2024-06-09,2024,정규시즌,8,롯데,62,26,34,2,0.433,10.0,6승0무4패,1승,18-1-15,8-1-19,(2024년 06월09일 기준)
2024-06-09,2024-06-09,2024,정규시즌,9,KT,64,27,36,1,0.429,10.5,3승0무7패,1승,15-0-16,12-1-20,(2024년 06월09일 기준)
2024-06-09,2024-06-09,2024,정규시즌,10,키움,62,25,37,0,0.403,12.0,3승0무7패,1패,13-0-20,12-0-17,(2024년 06월09일 기준)
2024-06-11,2024-06-11,2024,정규시즌,1,LG,67,38,27,2,0.585,0.0,7승0무3패,2패,18-1-11,20-1-16,(2024년 06월11일 기준)
2024-06-11,2024-06-11,2024,정규시즌,2,KIA,65,37,27,1,0.578,0.5,3승0무7패,1패,17-1-14,20-0-13,(2024년 06월11일 기준)
2024-06-11,2024-06-11,2024,정규시즌,3,두산,68,37,29,2,0.561,1.5,5승0무5패,2패,21-1-15,16-1-14,(2024년 06월11일 기준)
2024-06-11,2024-06-11,2024,정규시즌,4,삼성,65,35,29,1,0.547,2.5,6승0무4패,2승,15-0-16,20-1-13,(2024년 06월11일 기준)
2024-06-11,2024-06-11,2024,정규시즌,5,SSG,65,33,31,1,0.516,4.5,7승0무3패,1승,16-1-16,17-0-15,(2024년 06월11일 기준)
2024-06-11,2024-06-11,2024,정규시즌,6,NC,65,31,32,2,0.492,6.0,4승1무5패,3승,15-0-16,16-2-16,(2024년 06월11일 기준)
2024-06-11,2024-06-11,2024,정규시즌,7,한화,64,28,34,2,0.452,8.5,4승1무5패,1승,14-2-16,14-0-18,(2024년 06월11일 기준)
2024-06-11,2024-06-11,2024,정규시즌,8,롯데,63,26,35,2,0.426,10.0,6승0무4패,1패,18-1-16,8-1-19,(2024년 06월11일 기준)
2024-06-11,2024-06-11,2024,정규시즌,9,KT,65,27,37,1,0.422,10.5,3승0무7패,1패,15-0-16,12-1-21,(2024년 06월11일 기준)
2024-06-11,2024-06-11,2024,정규시즌,10,키움,63,26,37,0,0.413,11.0,4승0무6패,1승,13-0-20,13-0-17,(2024년 06월11일 기준)
2024-06-12,2024-06-12,2024,정규시즌,1,KIA,66,38,27,1,0.585,0.0,4승0무6패,1승,17-1-14,21-0-13,(2024년 06월12일 기준)
2024-06-12,2024-06-12,2024,정규시즌,2,LG,68,38,28,2,0.576,0.5,6승0무4패,3패,18-1-11,20-1-17,(2024년 06월12일 기준)
2024-06-12,2024-06-12,2024,정규시즌,3,삼성,66,36,29,1,0.554,2.0,6승0무4패,3승,16-0-16,20-1-13,(2024년 06월12일 기준)
2024-06-12,2024-06-12,2024,정규시즌,4,두산,69,37,30,2,0.552,2.0,5승0무5패,3패,21-1-16,16-1-14,(2024년 06월12일 기준)
2024-06-12,2024-06-12,2024,정규시즌,5,SSG,66,33,32,1,0.508,5.0,6승0무4패,1패,16-1-17,17-0-15,(2024년 06월12일 기준)
2024-06-12,2024-06-12,2024,정규시즌,6,NC,66,31,33,2,0.484,6.5,4승1무5패,1패,15-0-17,16-2-16,(2024년 06월12일 기준)
2024-06-12,2024-06-12,2024,정규시즌,7,한화,65,29,34,2,0.46,8.0,5승1무4패,2승,14-2-16,15-0-18,(2024년 06월12일 기준)
2024-06-12,2024-06-12,2024,정규시즌,8,롯데,64,27,35,2,0.435,9.5,6승0무4패,1승,19-1-16,8-1-19,(2024년 06월12일 기준)
2024-06-12,2024-06-12,2024,정규시즌,9,KT,66,28,37,1,0.431,10.0,3승0무7패,1승,15-0-16,13-1-21,(2024년 06월12일 기준)
2024-06-12,2024-06-12,2024,정규시즌,10,키움,64,26,38,0,0.406,11.5,4승0무6패,1패,13-0-20,13-0-18,(2024년 06월12일 기준)
2024-06-13,2024-06-13,2024,정규시즌,1,KIA,67,38,28,1,0.576,0.0,3승0무7패,1패,17-1-14,21-0-14,(2024년 06월13일 기준)
2024-06-13,2024-06-13,2024,정규시즌,2,LG,69,38,29,2,0.567,0.5,5승0무5패,4패,18-1-11,20-1-18,(2024년 06월13일 기준)
2024-06-13,2024-06-13,2024,정규시즌,3,삼성,67,37,29,1,0.561,1.0,6승0무4패,4승,17-0-16,20-1-13,(2024년 06월13일 기준)
2024-06-13,2024-06-13,2024,정규시즌,4,두산,70,38,30,2,0.559,1.0,6승0무4패,1승,22-1-16,16-1-14,(2024년 06월13일 기준)
2024-06-13,2024-06-13,2024,정규시즌,5,SSG,67,34,32,1,0.515,4.0,6승0무4패,1승,17-1-17,17-0-15,(2024년 06월13일 기준)
2024-06-13,2024-06-13,2024,정규시즌,6,NC,67,32,33,2,0.492,5.5,4승1무5패,1승,16-0-17,16-2-16,(2024년 06월13일 기준)
2024-06-13,2024-06-13,2024,정규시즌,7,한화,66,29,35,2,0.453,8.0,5승1무4패,1패,14-2-16,15-0-19,(2024년 06월13일 기준)
2024-06-13,2024-06-13,2024,정규시즌,8,롯데,65,28,35,2,0.444,8.5,7승0무3패,2승,20-1-16,8-1-19,(2024년 06월13일 기준)
2024-06-13,2024-06-13,2024,정규시즌,9,KT,67,28,38,1,0.424,10.0,3승0무7패,1패,15-0-16,13-1-22,(2024년 06월13일 기준)
2024-06-13,2024-06-13,2024,정규시즌,10,키움,65,26,39,0,0.4,11.5,4승0무6패,2패,13-0-20,13-0-19,(2024년 06월13일 기준)
